Time                             R       Lat       Lon
2022-01-12/07:12:20          5.183     19.57     155.9
2022-01-12/07:12:30          5.180     19.59     156.0
2022-01-12/07:12:40          5.176     19.61     156.1
2022-01-12/07:12:50          5.173     19.62     156.2
2022-01-12/07:13:00          5.170     19.64     156.3
2022-01-12/07:13:10          5.167     19.66     156.4
2022-01-12/07:13:20          5.164     19.68     156.5
2022-01-12/07:13:30          5.161     19.69     156.6
2022-01-12/07:13:40          5.157     19.71     156.8
2022-01-12/07:13:50          5.154     19.73     156.9
2022-01-12/07:14:00          5.151     19.75     157.0
2022-01-12/07:14:10          5.148     19.77     157.1
2022-01-12/07:14:20          5.145     19.78     157.2
2022-01-12/07:14:30          5.141     19.80     157.3
2022-01-12/07:14:40          5.138     19.82     157.4
2022-01-12/07:14:50          5.135     19.84     157.5
2022-01-12/07:15:00          5.132     19.85     157.6
2022-01-12/07:15:10          5.129     19.87     157.7
2022-01-12/07:15:20          5.126     19.89     157.8
2022-01-12/07:15:30          5.122     19.91     157.9
2022-01-12/07:15:40          5.119     19.93     158.0
2022-01-12/07:15:50          5.116     19.95     158.1
2022-01-12/07:16:00          5.113     19.96     158.2
2022-01-12/07:16:10          5.110     19.98     158.3
2022-01-12/07:16:20          5.106     20.00     158.4
2022-01-12/07:16:30          5.103     20.02     158.5
2022-01-12/07:16:40          5.100     20.04     158.6
2022-01-12/07:16:50          5.097     20.05     158.7
2022-01-12/07:17:00          5.094     20.07     158.8
2022-01-12/07:17:10          5.090     20.09     158.9
2022-01-12/07:17:20          5.087     20.11     159.0
2022-01-12/07:17:30          5.084     20.13     159.1
2022-01-12/07:17:40          5.081     20.15     159.2
2022-01-12/07:17:50          5.078     20.16     159.4
2022-01-12/07:18:00          5.074     20.18     159.5
2022-01-12/07:18:10          5.071     20.20     159.6
2022-01-12/07:18:20          5.068     20.22     159.7
2022-01-12/07:18:30          5.065     20.24     159.8
2022-01-12/07:18:40          5.062     20.26     159.9
2022-01-12/07:18:50          5.058     20.27     160.0
2022-01-12/07:19:00          5.055     20.29     160.1
2022-01-12/07:19:10          5.052     20.31     160.2
2022-01-12/07:19:20          5.049     20.33     160.3
2022-01-12/07:19:30          5.046     20.35     160.4
2022-01-12/07:19:40          5.042     20.37     160.5
2022-01-12/07:19:50          5.039     20.39     160.6
2022-01-12/07:20:00          5.036     20.41     160.7
2022-01-12/07:20:10          5.033     20.42     160.8
2022-01-12/07:20:20          5.030     20.44     160.9
2022-01-12/07:20:30          5.026     20.46     161.0
2022-01-12/07:20:40          5.023     20.48     161.1
2022-01-12/07:20:50          5.020     20.50     161.2
2022-01-12/07:21:00          5.017     20.52     161.3
2022-01-12/07:21:10          5.013     20.54     161.4
2022-01-12/07:21:20          5.010     20.56     161.5
2022-01-12/07:21:30          5.007     20.57     161.6
2022-01-12/07:21:40          5.004     20.59     161.7
2022-01-12/07:21:50          5.001     20.61     161.8
2022-01-12/07:22:00          4.997     20.63     162.0
2022-01-12/07:22:10          4.994     20.65     162.1
2022-01-12/07:22:20          4.991     20.67     162.2
2022-01-12/07:22:30          4.988     20.69     162.3
2022-01-12/07:22:40          4.984     20.71     162.4
2022-01-12/07:22:50          4.981     20.73     162.5
2022-01-12/07:23:00          4.978     20.75     162.6
2022-01-12/07:23:10          4.975     20.76     162.7
2022-01-12/07:23:20          4.972     20.78     162.8
2022-01-12/07:23:30          4.968     20.80     162.9
2022-01-12/07:23:40          4.965     20.82     163.0
2022-01-12/07:23:50          4.962     20.84     163.1
2022-01-12/07:24:00          4.959     20.86     163.2
2022-01-12/07:24:10          4.955     20.88     163.3
2022-01-12/07:24:20          4.952     20.90     163.4
2022-01-12/07:24:30          4.949     20.92     163.5
2022-01-12/07:24:40          4.946     20.94     163.6
2022-01-12/07:24:50          4.943     20.96     163.7
2022-01-12/07:25:00          4.939     20.98     163.8
2022-01-12/07:25:10          4.936     21.00     163.9
2022-01-12/07:25:20          4.933     21.02     164.0
2022-01-12/07:25:30          4.930     21.04     164.1
2022-01-12/07:25:40          4.926     21.05     164.2
2022-01-12/07:25:50          4.923     21.07     164.3
2022-01-12/07:26:00          4.920     21.09     164.5
2022-01-12/07:26:10          4.917     21.11     164.6
2022-01-12/07:26:20          4.913     21.13     164.7
2022-01-12/07:26:30          4.910     21.15     164.8
2022-01-12/07:26:40          4.907     21.17     164.9
2022-01-12/07:26:50          4.904     21.19     165.0
2022-01-12/07:27:00          4.900     21.21     165.1
2022-01-12/07:27:10          4.897     21.23     165.2
2022-01-12/07:27:20          4.894     21.25     165.3
2022-01-12/07:27:30          4.891     21.27     165.4
2022-01-12/07:27:40          4.887     21.29     165.5
2022-01-12/07:27:50          4.884     21.31     165.6
2022-01-12/07:28:00          4.881     21.33     165.7
2022-01-12/07:28:10          4.878     21.35     165.8
2022-01-12/07:28:20          4.874     21.37     165.9
2022-01-12/07:28:30          4.871     21.39     166.0
2022-01-12/07:28:40          4.868     21.41     166.1
2022-01-12/07:28:50          4.865     21.43     166.2
2022-01-12/07:29:00          4.861     21.45     166.3
2022-01-12/07:29:10          4.858     21.47     166.4
2022-01-12/07:29:20          4.855     21.49     166.5
2022-01-12/07:29:30          4.852     21.51     166.6
2022-01-12/07:29:40          4.848     21.53     166.7
2022-01-12/07:29:50          4.845     21.55     166.9
2022-01-12/07:30:00          4.842     21.57     167.0
2022-01-12/07:30:10          4.839     21.59     167.1
2022-01-12/07:30:20          4.835     21.61     167.2
2022-01-12/07:30:30          4.832     21.63     167.3
2022-01-12/07:30:40          4.829     21.65     167.4
2022-01-12/07:30:50          4.826     21.67     167.5
2022-01-12/07:31:00          4.822     21.69     167.6
2022-01-12/07:31:10          4.819     21.71     167.7
2022-01-12/07:31:20          4.816     21.73     167.8
2022-01-12/07:31:30          4.812     21.75     167.9
2022-01-12/07:31:40          4.809     21.77     168.0
2022-01-12/07:31:50          4.806     21.80     168.1
2022-01-12/07:32:00          4.803     21.82     168.2
2022-01-12/07:32:10          4.799     21.84     168.3
2022-01-12/07:32:20          4.796     21.86     168.4
2022-01-12/07:32:30          4.793     21.88     168.5
2022-01-12/07:32:40          4.790     21.90     168.6
2022-01-12/07:32:50          4.786     21.92     168.7
2022-01-12/07:33:00          4.783     21.94     168.8
2022-01-12/07:33:10          4.780     21.96     168.9
2022-01-12/07:33:20          4.776     21.98     169.0
2022-01-12/07:33:30          4.773     22.00     169.1
2022-01-12/07:33:40          4.770     22.02     169.3
2022-01-12/07:33:50          4.767     22.04     169.4
2022-01-12/07:34:00          4.763     22.06     169.5
2022-01-12/07:34:10          4.760     22.09     169.6
2022-01-12/07:34:20          4.757     22.11     169.7
2022-01-12/07:34:30          4.753     22.13     169.8
2022-01-12/07:34:40          4.750     22.15     169.9
2022-01-12/07:34:50          4.747     22.17     170.0
2022-01-12/07:35:00          4.744     22.19     170.1
2022-01-12/07:35:10          4.740     22.21     170.2
2022-01-12/07:35:20          4.737     22.23     170.3
2022-01-12/07:35:30          4.734     22.25     170.4
2022-01-12/07:35:40          4.730     22.27     170.5
2022-01-12/07:35:50          4.727     22.30     170.6
2022-01-12/07:36:00          4.724     22.32     170.7
2022-01-12/07:36:10          4.721     22.34     170.8
2022-01-12/07:36:20          4.717     22.36     170.9
2022-01-12/07:36:30          4.714     22.38     171.0
2022-01-12/07:36:40          4.711     22.40     171.1
2022-01-12/07:36:50          4.707     22.42     171.2
2022-01-12/07:37:00          4.704     22.44     171.3
2022-01-12/07:37:10          4.701     22.47     171.4
2022-01-12/07:37:20          4.697     22.49     171.6
2022-01-12/07:37:30          4.694     22.51     171.7
2022-01-12/07:37:40          4.691     22.53     171.8
2022-01-12/07:37:50          4.688     22.55     171.9
2022-01-12/07:38:00          4.684     22.57     172.0
2022-01-12/07:38:10          4.681     22.60     172.1
2022-01-12/07:38:20          4.678     22.62     172.2
2022-01-12/07:38:30          4.674     22.64     172.3
2022-01-12/07:38:40          4.671     22.66     172.4
2022-01-12/07:38:50          4.668     22.68     172.5
2022-01-12/07:39:00          4.664     22.70     172.6
2022-01-12/07:39:10          4.661     22.73     172.7
2022-01-12/07:39:20          4.658     22.75     172.8
2022-01-12/07:39:30          4.655     22.77     172.9
2022-01-12/07:39:40          4.651     22.79     173.0
2022-01-12/07:39:50          4.648     22.81     173.1
2022-01-12/07:40:00          4.645     22.83     173.2
2022-01-12/07:40:10          4.641     22.86     173.3
2022-01-12/07:40:20          4.638     22.88     173.4
2022-01-12/07:40:30          4.635     22.90     173.5
2022-01-12/07:40:40          4.631     22.92     173.6
2022-01-12/07:40:50          4.628     22.95     173.8
2022-01-12/07:41:00          4.625     22.97     173.9
2022-01-12/07:41:10          4.621     22.99     174.0
2022-01-12/07:41:20          4.618     23.01     174.1
2022-01-12/07:41:30          4.615     23.03     174.2
2022-01-12/07:41:40          4.611     23.06     174.3
2022-01-12/07:41:50          4.608     23.08     174.4
2022-01-12/07:42:00          4.605     23.10     174.5
2022-01-12/07:42:10          4.601     23.12     174.6
2022-01-12/07:42:20          4.598     23.15     174.7
2022-01-12/07:42:30          4.595     23.17     174.8
2022-01-12/07:42:40          4.591     23.19     174.9
2022-01-12/07:42:50          4.588     23.21     175.0
2022-01-12/07:43:00          4.585     23.24     175.1
2022-01-12/07:43:10          4.581     23.26     175.2
2022-01-12/07:43:20          4.578     23.28     175.3
2022-01-12/07:43:30          4.575     23.30     175.4
2022-01-12/07:43:40          4.571     23.33     175.5
2022-01-12/07:43:50          4.568     23.35     175.6
2022-01-12/07:44:00          4.565     23.37     175.7
2022-01-12/07:44:10          4.561     23.39     175.9
2022-01-12/07:44:20          4.558     23.42     176.0
2022-01-12/07:44:30          4.555     23.44     176.1
2022-01-12/07:44:40          4.551     23.46     176.2
2022-01-12/07:44:50          4.548     23.49     176.3
2022-01-12/07:45:00          4.545     23.51     176.4
2022-01-12/07:45:10          4.541     23.53     176.5
2022-01-12/07:45:20          4.538     23.55     176.6
2022-01-12/07:45:30          4.535     23.58     176.7
2022-01-12/07:45:40          4.531     23.60     176.8
2022-01-12/07:45:50          4.528     23.62     176.9
2022-01-12/07:46:00          4.525     23.65     177.0
2022-01-12/07:46:10          4.521     23.67     177.1
2022-01-12/07:46:20          4.518     23.69     177.2
2022-01-12/07:46:30          4.515     23.72     177.3
2022-01-12/07:46:40          4.511     23.74     177.4
2022-01-12/07:46:50          4.508     23.76     177.5
2022-01-12/07:47:00          4.505     23.79     177.6
2022-01-12/07:47:10          4.501     23.81     177.7
2022-01-12/07:47:20          4.498     23.83     177.8
2022-01-12/07:47:30          4.495     23.86     178.0
2022-01-12/07:47:40          4.491     23.88     178.1
2022-01-12/07:47:50          4.488     23.90     178.2
2022-01-12/07:48:00          4.484     23.93     178.3
2022-01-12/07:48:10          4.481     23.95     178.4
2022-01-12/07:48:20          4.478     23.97     178.5
2022-01-12/07:48:30          4.474     24.00     178.6
2022-01-12/07:48:40          4.471     24.02     178.7
2022-01-12/07:48:50          4.468     24.04     178.8
2022-01-12/07:49:00          4.464     24.07     178.9
2022-01-12/07:49:10          4.461     24.09     179.0
2022-01-12/07:49:20          4.458     24.12     179.1
2022-01-12/07:49:30          4.454     24.14     179.2
2022-01-12/07:49:40          4.451     24.16     179.3
2022-01-12/07:49:50          4.447     24.19     179.4
2022-01-12/07:50:00          4.444     24.21     179.5
2022-01-12/07:50:10          4.441     24.24     179.6
2022-01-12/07:50:20          4.437     24.26     179.7
2022-01-12/07:50:30          4.434     24.28     179.8
2022-01-12/07:50:40          4.431     24.31     179.9
2022-01-12/07:50:50          4.427     24.33     180.1
2022-01-12/07:51:00          4.424     24.36     180.2
2022-01-12/07:51:10          4.420     24.38     180.3
2022-01-12/07:51:20          4.417     24.40     180.4
2022-01-12/07:51:30          4.414     24.43     180.5
2022-01-12/07:51:40          4.410     24.45     180.6
2022-01-12/07:51:50          4.407     24.48     180.7
2022-01-12/07:52:00          4.404     24.50     180.8
2022-01-12/07:52:10          4.400     24.53     180.9
2022-01-12/07:52:20          4.397     24.55     181.0
2022-01-12/07:52:30          4.393     24.58     181.1
2022-01-12/07:52:40          4.390     24.60     181.2
2022-01-12/07:52:50          4.387     24.62     181.3
2022-01-12/07:53:00          4.383     24.65     181.4
2022-01-12/07:53:10          4.380     24.67     181.5
2022-01-12/07:53:20          4.377     24.70     181.6
2022-01-12/07:53:30          4.373     24.72     181.7
2022-01-12/07:53:40          4.370     24.75     181.8
2022-01-12/07:53:50          4.366     24.77     182.0
2022-01-12/07:54:00          4.363     24.80     182.1
2022-01-12/07:54:10          4.360     24.82     182.2
2022-01-12/07:54:20          4.356     24.85     182.3
2022-01-12/07:54:30          4.353     24.87     182.4
2022-01-12/07:54:40          4.349     24.90     182.5
2022-01-12/07:54:50          4.346     24.92     182.6
2022-01-12/07:55:00          4.343     24.95     182.7
2022-01-12/07:55:10          4.339     24.97     182.8
2022-01-12/07:55:20          4.336     25.00     182.9
2022-01-12/07:55:30          4.332     25.02     183.0
